Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"menuitem_delegate_mac.h",0,3,0,6,10,19,1,1,1,1,3,0,3,0,,,,0,,,,,,1,,,,,,,,,,,,,,35,6,9,7,0,19,0,1,,,4,11,11,0,0,,,,,,1,1,1,1,,,0,,,2.11,1,1,1,1
File,"menuitem_gtk.cc",1,8,0,21,82,21,2,2,2,1,9,1,8,0,,,,0,,,,,,9,,,,,,,,,,,,,,123,21,78,19,47,21,0,4,,,37,58,18,0,40,,,,,,9,9,9,1,,,3,,,0.27,20,20,20,9
File,"menuitem_win.cc",1,6,0,18,63,22,1,1,2,1,7,1,6,0,,,,0,,,,,,9,,,,,,,,,,,,,,102,18,55,16,31,22,0,8,,,29,43,14,0,29,,,,,,3,3,4,1,,,1,,,0.40,13,13,14,9
File,"native_window.cc",1,15,1,18,123,30,3,3,4,1,17,1,13,1,,,,0,,,,,,7,,,,,,,,,,,,,,170,18,94,32,57,28,10,24,,,40,63,22,0,41,,,,,,12,12,17,1,,,1,,,0.30,22,22,27,7
File,"native_window.h",0,2,0,26,105,24,1,1,1,1,2,0,2,0,,,,1,,,,,,4,,,,,,,,,,,,,,153,26,91,84,39,24,0,14,,,61,72,67,0,5,,,,,,2,2,2,1,,,1,,,0.26,5,5,5,4
File,"native_window_gtk.cc",1,9,0,120,555,57,2,2,3,1,11,1,9,0,,,,0,,,,,,57,,,,,,,,,,,,,,730,120,539,131,362,57,0,16,,,259,387,108,0,279,,,,,,12,11,17,8,,,4,,,0.11,129,123,143,68
File,"native_window_gtk.h",0,1,0,25,102,38,1,1,1,1,1,0,1,0,,,,1,,,,,,1,,,,,,,,,,,,,,163,25,94,90,2,38,0,8,,,79,81,80,0,1,,,,,,1,1,1,1,,,0,,,0.40,1,1,1,1
File,"native_window_helper_mac.h",0,0,0,6,11,20,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,36,6,11,11,0,20,0,0,,,4,7,7,0,0,,,,,,0,0,0,0,,,0,,,1.82,0,0,0,0
File,"native_window_mac.h",0,1,0,26,85,35,1,1,1,1,1,0,1,0,,,,1,,,,,,4,,,,,,,,,,,,,,142,26,77,73,5,35,0,8,,,64,69,65,0,4,,,,,,1,1,1,1,,,0,,,0.45,4,4,4,4
File,"native_window_toolbar_win.cc",1,15,0,33,194,24,2,2,2,1,17,1,15,0,,,,0,,,,,,12,,,,,,,,,,,,,,250,33,182,30,143,24,0,12,,,90,119,21,0,98,,,,,,6,6,6,1,,,3,,,0.13,27,23,28,12
File,"native_window_toolbar_win.h",0,0,0,17,49,25,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,89,17,41,35,0,25,0,8,,,24,27,27,0,0,,,,,,0,0,0,0,,,0,,,0.61,0,0,0,0
File,"native_window_win.cc",0,6,0,125,591,51,2,2,2,1,7,0,6,0,,,,2,,,,,,82,,,,,,,,,,,,,,765,125,550,192,301,51,6,35,,,237,376,143,0,233,,,,,,8,8,10,5,,,2,,,0.09,142,142,156,92
File,"native_window_win.h",0,1,0,26,118,30,1,1,1,1,1,0,1,0,,,,1,,,,,,4,,,,,,,,,,,,,,172,26,107,100,5,30,0,11,,,88,94,90,0,4,,,,,,1,1,1,1,,,0,,,0.28,4,4,4,4
Class,"net::AppProtocolHandler",0,0,0,1,11,0,0,0,0,0,0,0,0,0,1,5,0,,0,0,,,,,4,1,1,0,0,4,4,2,0,1,0,3,,12,1,11,7,0,0,0,0,,,,5,5,0,0,,,,,,0,0,0,0,,1,,,100,0.00,0,0,0,0
Function,"net::BuildHttpHeaders",,,,3,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,3,31,7,21,3,0,0,8,12,18,22,3,0,19,5,5,5,1,0,,,,,0,,2,0,,0.10,,,,
Function,"net::GetFileCreationTime",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,1,5,0,0,0,4,3,3,5,0,0,5,3,3,3,3,2,,,,,2,,2,2,,0.00,,,,
Function,"net::GetFileLastModifiedTime",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,5,0,0,0,4,3,3,5,0,0,5,3,3,3,3,2,,,,,2,,2,2,,0.00,,,,
Function,"net::ReadMimeTypeFromFile",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"net::ReadResourceFilePathAndLastModifiedTime",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"net::URLRequestNWAppJob",0,7,0,5,46,3,1,1,1,1,8,0,7,0,1,7,0,,0,0,,,,,5,4,4,0,0,5,6,0,0,2,0,3,,54,5,46,31,17,3,0,0,,,,16,11,0,5,,,,,,1,1,1,1,,1,,,60,0.07,5,5,5,5
Public Virtual Function,"net::URLRequestNWAppJob::GetResponseInfo",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"net::URLRequestNWAppJob::OnFilePathAndLastModifiedTimeRead",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,5,0,0,0,4,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"net::URLRequestNWAppJob::Start",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,10,10,0,0,0,6,1,3,3,2,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"net::URLRequestNWAppJob::URLRequestNWAppJob",,,,0,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,0,15,13,1,3,0,0,6,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.20,,,,
Private Virtual Function,"net::URLRequestNWAppJob::~URLRequestNWAppJob",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
File,"net_disk_cache_remover.cc",1,9,1,15,67,9,2,2,2,1,10,1,9,1,,,,0,,,,,,5,,,,,,,,,,,,,,88,15,55,28,27,9,0,12,,,21,36,18,0,18,,,,,,2,2,3,1,,,1,,,0.16,8,8,9,5
File,"net_disk_cache_remover.h",0,0,0,8,10,8,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,23,8,7,7,0,8,0,3,,,2,4,4,0,0,,,,,,0,0,0,0,,,0,,,1.14,0,0,0,0
Function,"nw::ASCIIToWide",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,5,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nw::AppendDataListSuggestions",,,,2,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,33,2,31,9,22,0,0,0,17,16,14,20,4,0,16,7,7,10,4,3,,,,,3,,2,2,,0.00,,,,
Class,"nw::AutofillAgent",0,0,0,11,48,22,0,0,0,0,0,0,0,0,3,4,0,,0,0,,,,,16,3,3,0,0,16,16,0,0,14,0,2,,78,11,48,43,0,22,0,0,,,,20,20,0,0,,,,,,0,0,0,0,,1,,,100,0.46,0,0,0,0
Class,"nw::CapturePageHelper",0,0,0,9,22,5,0,0,0,0,0,0,0,0,2,4,0,,1,0,,,,,7,2,2,0,0,8,10,0,0,6,0,2,,36,9,22,18,0,5,0,0,,,,12,12,0,0,,,,,,0,0,0,0,,1,,,100,0.23,0,0,0,0
Function,"nw::GetSelfPath",,,,4,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,4,12,5,8,0,2,2,6,2,7,8,4,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"nw::IsParent",,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,1,10,2,7,0,2,2,2,4,4,7,1,0,6,4,4,4,4,4,,,,,4,,2,4,,0.00,,,,
Function,"nw::MakePathAbsolute",,,,5,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,5,16,2,12,0,0,0,8,5,9,13,1,0,12,5,5,5,5,4,,,,,4,,1,4,,0.00,,,,
Abstract Class,"nw::NativeWindow",0,1,0,13,71,3,1,1,1,1,1,0,1,0,0,8,3,,1,0,,,,,45,4,0,4,0,46,46,4,64,2,2,42,,87,13,71,64,39,3,0,0,,,,57,52,0,5,,,,,,2,2,2,1,,0,,,97,0.04,5,5,5,4
Protected Function,"nw::NativeWindow::OnNativeWindowDestory",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Const Function,"nw::NativeWindow::app_icon",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::NativeWindow::has_frame",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::NativeWindow::shell",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowClientView",0,4,0,2,18,0,1,1,1,1,4,0,4,0,1,2,0,,0,0,,,,,3,1,1,0,0,3,3,0,0,0,0,3,,20,2,18,9,4,0,0,0,,,,7,4,0,3,,,,,,2,2,2,1,,1,,,33,0.00,4,4,4,3
Public Virtual Function,"nw::NativeWindowClientView::CanClose",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,1,4,0,0,0,2,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"nw::NativeWindowClientView::NativeWindowClientView",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,5,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowClientView::~NativeWindowClientView",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowCocoa",0,1,0,18,72,14,1,1,1,1,1,0,1,0,1,8,0,,0,0,,,,,48,12,12,0,0,48,94,3,0,6,4,38,,102,18,72,68,5,14,0,0,,,,64,60,0,4,,,,,,1,1,1,1,,1,,,99,0.19,4,4,4,4
Public Const Function,"nw::NativeWindowCocoa::draggable_region",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::NativeWindowCocoa::set_is_fullscreen",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::NativeWindowCocoa::use_system_drag",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::NativeWindowCocoa::window",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowFrameView",0,4,0,11,98,14,1,1,1,1,5,0,4,0,1,2,0,,0,1,,,,,17,2,2,0,0,17,17,3,0,1,0,16,,123,11,98,57,39,14,0,0,,,,49,28,0,21,,,,,,8,8,10,5,,1,,,82,0.14,24,24,26,20
Public Virtual Const Function,"nw::NativeWindowFrameView::GetBoundsForClientView",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"nw::NativeWindowFrameView::GetClassName",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::GetMaximumSize",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::GetMinimumSize",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::GetPreferredSize",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,3,3,0,0,0,8,1,3,3,2,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"nw::NativeWindowFrameView::GetWindowBoundsForClientBounds",,,,0,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,9,3,5,3,0,0,4,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.33,,,,
Public Virtual Function,"nw::NativeWindowFrameView::GetWindowMask",,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,2,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Public Function,"nw::NativeWindowFrameView::Init",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::Layout",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Explicit Public Function,"nw::NativeWindowFrameView::NativeWindowFrameView",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,3,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::NonClientHitTest",,,,5,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,42,5,29,15,26,8,0,0,15,8,11,16,5,0,11,8,8,10,5,4,,,,,4,,1,4,,0.28,,,,
Public Virtual Function,"nw::NativeWindowFrameView::OnPaint",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::ResetWindowControls",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::UpdateWindowIcon",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::UpdateWindowTitle",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::~NativeWindowFrameView",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowGtk",0,1,0,18,92,17,1,1,1,1,1,0,1,0,1,6,0,,0,0,,,,,59,19,19,0,0,59,105,3,0,19,4,36,,127,18,92,88,2,17,0,0,,,,79,78,0,1,,,,,,1,1,1,1,,1,,,99,0.18,1,1,1,1
Public Const Function,"nw::NativeWindowGtk::window",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowToolbarWin",0,0,0,9,32,4,0,0,0,0,0,0,0,0,3,6,0,,0,0,,,,,13,7,7,0,0,13,13,0,0,2,6,5,,45,9,32,26,0,4,0,0,,,,20,20,0,0,,,,,,0,0,0,0,,1,,,100,0.13,0,0,0,0
Class,"nw::NativeWindowWin",0,1,0,17,101,9,1,1,1,1,1,0,1,0,4,13,0,,0,0,,,,,67,17,17,0,0,67,113,6,64,2,12,53,,127,17,101,94,5,9,0,0,,,,89,85,0,4,,,,,,1,1,1,1,,1,,,99,0.09,4,4,4,4
Public Virtual Function,"nw::NativeWindowWin::InitialFocus",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::NativeWindowWin::draggable_region",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::NativeWindowWin::toolbar",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::NativeWindowWin::window",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NwProtocolHandler",0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,3,0,0,0,0,3,3,1,0,1,0,2,,11,1,10,6,0,0,0,0,,,,3,3,0,0,,,,,,0,0,0,0,,1,,,0,0.00,0,0,0,0
Class,"nw::NwRenderViewObserver",0,0,0,6,15,3,0,0,0,0,0,0,0,0,1,5,0,,0,0,,,,,9,0,0,0,0,9,9,0,0,4,0,5,,24,6,15,12,0,3,0,0,,,,9,9,0,0,,,,,,0,0,0,0,,1,,,0,0.20,0,0,0,0
Class,"nw::Package",0,1,0,22,31,21,1,1,1,1,1,0,1,0,0,5,0,,0,0,,,,,21,6,6,0,0,21,21,2,0,8,0,13,,74,22,31,28,4,21,0,0,,,,31,27,0,4,,,,,,1,1,1,1,,0,,,96,0.68,4,4,4,4
Public Function,"nw::Package::package_string",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::Package::path",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::Package::root",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::Package::self_extract",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nw::RelativePathToURI",,,,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,10,3,7,1,0,0,6,3,5,7,2,0,5,3,3,3,3,2,,,,,2,,1,2,,0.10,,,,
Function,"nw::RemoveHttpDiskCache",,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,1,17,8,13,0,0,0,6,1,6,6,3,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::ResourceRequestJob",0,0,0,10,27,12,0,0,0,0,0,0,0,0,1,3,0,,1,0,,,,,10,7,7,0,0,11,11,1,0,4,0,7,,49,10,27,24,0,12,0,0,,,,18,18,0,0,,,,,,0,0,0,0,,1,,,100,0.44,0,0,0,0
Function,"nw::ShowColorChooser",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nw::ShowColorChooser",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::StandardMenusMac",0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,6,1,1,0,0,6,6,0,0,1,0,5,,14,3,11,8,0,0,0,0,,,,7,7,0,0,,,,,,0,0,0,0,,0,,,100,0.00,0,0,0,0
Function,"nw::~NativeWindowWin",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
File,"nw_package.cc",2,15,2,79,337,61,3,3,4,2,19,2,14,2,,,,0,,,,,,20,,,,,,,,,,,,,,474,79,288,79,196,57,14,39,,,150,219,64,0,155,,,,,,12,12,13,7,,,2,,,0.20,68,68,70,57
File,"nw_package.h",0,1,0,32,50,42,1,1,1,1,1,0,1,0,,,,1,,,,,,4,,,,,,,,,,,,,,122,32,42,38,4,42,0,8,,,33,41,36,0,5,,,,,,1,1,1,1,,,0,,,1.00,4,4,4,4
File,"nw_protocol_handler.cc",0,3,0,6,12,20,1,1,1,1,3,0,3,0,,,,0,,,,,,2,,,,,,,,,,,,,,37,6,8,5,1,20,0,4,,,1,4,3,0,1,,,,,,1,1,1,1,,,0,,,2.50,2,2,2,2
File,"nw_protocol_handler.h",0,0,0,9,22,21,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,50,9,16,12,0,21,0,6,,,6,8,8,0,0,,,,,,0,0,0,0,,,0,,,1.31,0,0,0,0
File,"nw_render_view_observer.cc",1,9,1,25,93,24,2,2,2,1,11,1,9,1,,,,0,,,,,,8,,,,,,,,,,,,,,141,25,79,27,48,24,0,14,,,40,63,28,0,35,,,,,,3,3,4,3,,,1,,,0.30,16,16,17,12
File,"nw_render_view_observer.h",0,0,0,15,28,24,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,65,15,24,21,0,24,0,4,,,13,16,16,0,0,,,,,,0,0,0,0,,,0,,,1.00,0,0,0,0
File,"nw_shell.cc",1,11,1,105,497,61,2,2,2,1,13,1,11,1,,,,0,,,,,,40,,,,,,,,,,,,,,661,105,436,135,284,61,10,53,,,212,301,86,0,215,,,,,,9,9,12,5,,,3,,,0.14,89,86,95,53
File,"nw_shell.h",0,1,0,42,151,49,1,1,1,1,1,0,1,0,,,,1,,,,,,12,,,,,,,,,,,,,,236,42,133,126,16,49,2,16,,,81,98,85,0,13,,,,,,1,1,1,1,,,0,,,0.37,12,12,12,12
File,"nw_version.h",0,0,0,8,26,20,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,53,8,0,0,0,20,4,26,,,0,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
Class,"nwapi::App",0,0,0,7,17,5,0,0,0,0,0,0,0,0,0,4,0,,7,0,,,,,2,0,0,0,0,9,9,0,0,2,0,7,,29,7,17,14,2,5,0,0,,,,9,9,0,0,,,,,,0,0,0,0,,0,,,0,0.29,0,0,0,0
Class,"nwapi::Base",0,1,0,4,18,0,1,1,1,1,1,0,1,0,0,3,0,,0,0,,,,,7,2,2,0,0,7,7,2,0,1,0,6,,22,4,18,15,2,0,0,0,,,,11,9,0,2,,,,,,1,1,1,1,,0,,,85,0.00,2,2,2,2
Public Const Function,"nwapi::Base::dispatcher_host",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nwapi::Base::id",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nwapi::CalculateMenuYPosition",,,,0,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,0,18,8,12,4,0,0,3,4,11,13,5,0,8,3,3,4,1,1,,,,,0,,1,0,,0.22,,,,
Class,"nwapi::Clipboard",0,0,0,3,17,0,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,8,0,0,0,0,8,13,0,0,4,0,4,,20,3,17,14,0,0,0,0,,,,8,8,0,0,,,,,,0,0,0,0,,1,,,0,0.00,0,0,0,0
