Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Virtual Function,"api::TrayObserver::~TrayObserver",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"api::Window",0,0,0,2,15,0,0,0,0,0,0,0,0,0,1,4,0,,0,0,,,,,5,1,1,0,0,5,10,0,0,1,0,4,,17,2,15,12,0,0,0,0,,,,6,6,0,0,,,,,,0,0,0,0,,1,,,100,0.00,0,0,0,0
Class,"api::WindowBindings",0,0,0,5,13,5,0,0,0,0,0,0,0,0,1,1,0,,4,0,,,,,4,0,0,0,0,8,8,0,0,5,0,3,,23,5,13,10,0,5,0,0,,,,8,8,0,0,,,,,,0,0,0,0,,1,,,0,0.38,0,0,0,0
Function,"api::WrapSource",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,4,6,0,0,0,4,1,4,4,2,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
File,"api_messages.cc",0,0,0,6,18,12,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,33,6,6,6,0,12,0,12,,,0,3,3,0,0,,,,,,0,0,0,0,,,0,,,2.00,0,0,0,0
File,"api_messages.h",0,0,0,20,55,58,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,103,20,49,49,0,58,0,6,,,0,19,19,0,0,,,,,,0,0,0,0,,,0,,,1.18,0,0,0,0
File,"app.cc",1,14,1,29,152,39,4,4,4,2,17,1,14,1,,,,0,,,,,,9,,,,,,,,,,,,,,218,29,137,40,83,39,0,15,,,84,123,37,0,86,,,,,,8,8,9,8,,,3,,,0.28,33,33,35,20
File,"app.h",0,0,0,17,31,26,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,72,17,26,23,2,26,0,5,,,13,16,16,0,0,,,,,,0,0,0,0,,,0,,,1.00,0,0,0,0
File,"app_controller_mac.h",0,2,0,4,7,20,1,1,1,1,2,0,2,0,,,,0,,,,,,1,,,,,,,,,,,,,,30,4,3,1,0,20,0,4,,,0,2,2,0,0,,,,,,1,1,1,1,,,0,,,6.67,1,1,1,1
File,"app_protocol_handler.cc",1,9,3,11,38,13,2,2,3,1,14,1,9,3,,,,0,,,,,,3,,,,,,,,,,,,,,61,11,30,11,15,13,0,8,,,12,18,7,0,11,,,,,,3,3,6,3,,,1,,,0.43,5,5,8,5
File,"app_protocol_handler.h",0,0,0,9,23,6,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,37,9,16,12,0,6,0,7,,,9,10,10,0,0,,,,,,0,0,0,0,,,0,,,0.38,0,0,0,0
File,"autofill_agent.cc",1,10,1,40,182,37,2,2,3,1,12,1,10,1,,,,0,,,,,,16,,,,,,,,,,,,,,257,40,170,56,89,37,0,12,,,71,121,43,0,78,,,,,,7,7,15,5,,,3,,,0.22,37,35,51,26
File,"autofill_agent.h",0,0,0,17,63,42,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,118,17,56,51,0,42,0,7,,,23,26,26,0,0,,,,,,0,0,0,0,,,0,,,0.75,0,0,0,0
File,"base.cc",0,5,0,9,25,20,1,1,1,1,5,0,5,0,,,,0,,,,,,4,,,,,,,,,,,,,,53,9,22,12,6,20,0,3,,,2,7,5,0,2,,,,,,1,1,1,1,,,0,,,0.91,4,4,4,4
File,"base.h",0,1,0,13,30,21,1,1,1,1,1,0,1,0,,,,1,,,,,,2,,,,,,,,,,,,,,62,13,25,22,2,21,0,5,,,13,17,15,0,2,,,,,,1,1,1,1,,,0,,,0.84,2,2,2,2
File,"bindings_common.cc",1,11,0,25,109,21,2,2,2,1,13,1,11,0,,,,0,,,,,,8,,,,,,,,,,,,,,153,25,99,28,61,21,0,10,,,37,57,19,0,38,,,,,,3,3,3,3,,,1,,,0.21,13,13,16,10
File,"bindings_common.h",0,0,0,12,29,31,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,70,12,24,24,0,31,0,5,,,8,10,10,0,0,,,,,,0,0,0,0,,,0,,,1.29,0,0,0,0
File,"breakpad_linux.cc",2,18,5,167,1048,258,4,4,4,1,24,2,16,4,,,,1,,,,,,38,,,,,,,,,,,,,,1453,134,664,237,459,213,356,111,,,411,534,169,21,344,,,,,,56,56,59,19,,,8,,,0.32,141,141,149,65
File,"breakpad_linux.h",0,0,0,7,10,10,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,26,7,3,3,0,10,1,6,,,3,3,3,0,0,,,,,,0,0,0,0,,,0,,,3.33,0,0,0,0
File,"breakpad_linux_impl.h",0,0,0,10,43,34,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,68,10,24,23,5,30,7,14,,,23,23,23,0,0,,,,,,0,0,0,0,,,0,,,1.25,0,0,0,0
File,"breakpad_mac.h",0,0,0,6,6,10,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,21,6,3,3,0,10,0,3,,,3,3,3,0,0,,,,,,0,0,0,0,,,0,,,3.33,0,0,0,0
File,"breakpad_win.cc",2,16,3,163,760,193,3,3,3,1,20,2,15,2,,,,0,,,,,,43,,,,,,,,,,,,,,1103,162,705,242,512,188,21,40,,,336,482,180,2,300,,,,,,14,14,20,7,,,4,,,0.27,120,120,142,67
File,"breakpad_win.h",0,0,0,17,23,19,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,57,17,17,17,1,19,0,6,,,10,13,13,0,0,,,,,,0,0,0,0,,,0,,,1.12,0,0,0,0
File,"browser_dialogs.h",0,0,0,6,16,7,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,26,6,9,9,0,7,0,7,,,4,6,6,0,0,,,,,,0,0,0,0,,,0,,,0.78,0,0,0,0
File,"capture_page_helper.cc",1,12,1,26,118,28,2,2,2,1,13,1,12,1,,,,0,,,,,,8,,,,,,,,,,,,,,168,26,102,33,65,28,0,16,,,41,60,25,0,35,,,,,,4,4,4,1,,,1,,,0.27,15,14,15,8
File,"capture_page_helper.h",0,0,0,22,44,27,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,91,22,38,34,0,27,0,6,,,21,27,27,0,0,,,,,,0,0,0,0,,,0,,,0.71,0,0,0,0
Class,"chrome::ChromeBreakpadClient",0,0,0,10,45,1,0,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,6,0,0,0,0,6,6,0,0,1,0,5,,56,10,10,7,0,1,23,12,,,,6,6,0,0,,,,,,0,0,0,0,,1,,,0,0.10,0,0,0,0
File,"chrome_breakpad_client.cc",0,4,1,44,177,21,1,1,1,1,5,0,4,1,,,,0,,,,,,5,,,,,,,,,,,,,,239,23,22,12,8,9,151,52,,,7,15,9,0,6,,,,,,2,2,2,1,,,1,,,0.41,6,6,6,5
File,"chrome_breakpad_client.h",0,0,0,16,53,6,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,73,16,12,9,0,6,23,18,,,7,8,8,0,0,,,,,,0,0,0,0,,,0,,,0.50,0,0,0,0
File,"chrome_event_processing_window.h",0,5,0,7,14,13,1,1,1,1,5,0,5,0,,,,0,,,,,,1,,,,,,,,,,,,,,33,7,8,4,2,13,0,6,,,4,10,9,0,1,,,,,,1,1,1,1,,,0,,,1.63,1,1,1,1
File,"clear_on_exit_policy.cc",1,5,0,8,24,3,2,2,2,1,6,1,5,0,,,,0,,,,,,4,,,,,,,,,,,,,,35,8,20,11,8,3,0,4,,,6,11,7,0,4,,,,,,4,4,4,1,,,1,,,0.15,7,7,8,4
File,"clear_on_exit_policy.h",0,0,0,13,22,12,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,46,13,16,13,0,12,0,6,,,9,10,10,0,0,,,,,,0,0,0,0,,,0,,,0.75,0,0,0,0
File,"clipboard.cc",0,7,0,11,56,20,1,1,1,1,7,0,7,0,,,,0,,,,,,7,,,,,,,,,,,,,,86,11,50,19,24,20,0,6,,,18,29,12,0,17,,,,,,3,3,3,1,,,1,,,0.40,10,10,10,7
File,"clipboard.h",0,0,0,9,24,21,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,52,9,19,16,0,21,0,5,,,9,10,10,0,0,,,,,,0,0,0,0,,,0,,,1.11,0,0,0,0
File,"color_chooser_dialog.cc",0,7,0,13,63,6,1,1,1,1,7,0,7,0,,,,0,,,,,,8,,,,,,,,,,,,,,82,13,55,23,24,6,0,8,,,23,34,13,0,21,,,,,,3,3,3,1,,,1,,,0.11,10,10,11,8
File,"color_chooser_dialog.h",0,0,0,14,37,23,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,73,14,29,22,0,23,0,8,,,18,19,19,0,0,,,,,,0,0,0,0,,,0,,,0.79,0,0,0,0
File,"color_chooser_gtk.cc",0,9,0,22,106,7,2,2,2,1,9,0,9,0,,,,1,,,,,,9,,,,,,,,,,,,,,134,22,99,37,53,7,0,7,,,56,71,31,0,40,,,,,,2,2,2,1,,,1,,,0.07,14,14,14,9
File,"color_chooser_win.cc",0,5,0,18,64,11,2,2,2,1,5,0,5,0,,,,1,,,,,,8,,,,,,,,,,,,,,92,18,56,28,20,11,0,8,,,22,35,20,0,15,,,,,,3,3,3,1,,,1,,,0.20,12,12,12,8
File,"common_message_generator.h",0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,2,,,0,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
Function,"content::GetCurrentRenderView",,,,2,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,2,12,4,10,1,0,0,5,3,8,10,3,0,7,3,3,3,3,2,,,,,2,,1,2,,0.08,,,,
Function,"content::InstallProtocolHandlers",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,12,4,8,0,0,0,7,2,5,6,1,0,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Class,"content::Shell",0,1,0,27,115,26,1,1,1,1,1,0,1,0,3,17,0,,7,3,,,,,54,12,11,0,0,61,62,6,0,2,18,29,,164,27,109,103,15,26,2,4,,,,76,64,0,12,,,,,,1,1,1,1,,1,,,98,0.24,12,12,12,12
Public Function,"content::Shell::devToolsOpen",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Function,"content::Shell::exit_code",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::Shell::force_close",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::Shell::id",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::Shell::is_devtools",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::Shell::nodejs",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Function,"content::Shell::set_exit_code",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::Shell::set_force_close",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::Shell::set_id",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::Shell::web_contents",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::Shell::window",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Function,"content::Shell::windows",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellAccessTokenStore",0,0,0,6,17,1,0,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,7,2,2,0,0,7,7,0,0,6,0,1,,24,6,17,14,0,1,0,0,,,,9,9,0,0,,,,,,0,0,0,0,,1,,,100,0.06,0,0,0,0
Class,"content::ShellBrowserContext",0,1,0,7,48,6,1,1,1,1,1,0,1,0,1,7,0,,0,0,,,,,20,8,8,0,0,20,22,2,0,2,0,18,,60,7,48,45,2,6,0,0,,,,31,29,0,2,,,,,,1,1,1,1,,1,,,98,0.13,2,2,2,2
Public Function,"content::ShellBrowserContext::pinning_renderer",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::ShellBrowserContext::set_pinning_renderer",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellBrowserMainParts",0,1,0,12,34,5,1,1,1,1,1,0,1,0,1,9,0,,0,0,,,,,17,10,10,0,0,17,17,0,0,2,0,15,,51,12,34,29,4,5,0,0,,,,31,27,0,4,,,,,,1,1,1,1,,1,,,97,0.15,4,4,4,4
Public Function,"content::ShellBrowserMainParts::browser_context",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::ShellBrowserMainParts::devtools_delegate",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::ShellBrowserMainParts::off_the_record_browser_context",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::ShellBrowserMainParts::package",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellContentBrowserClient",0,3,0,3,72,1,1,1,1,1,3,0,3,0,1,17,0,,0,0,,,,,27,3,3,0,0,27,28,0,0,1,0,26,,76,3,66,59,2,1,4,2,,,,32,30,0,2,,,,,,1,1,1,1,,1,,,97,0.02,2,2,2,2
Public Function,"content::ShellContentBrowserClient::resource_dispatcher_host_delegate",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::ShellContentBrowserClient::shell_browser_main_parts",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellContentClient",0,0,0,1,16,0,0,0,0,0,0,0,0,0,1,6,0,,0,0,,,,,8,0,0,0,0,8,8,5,0,0,0,8,,17,1,16,14,0,0,0,0,,,,8,8,0,0,,,,,,0,0,0,0,,1,,,0,0.00,0,0,0,0
Class,"content::ShellContentRendererClient",0,0,0,5,22,1,0,0,0,0,0,0,0,0,1,4,0,,1,0,,,,,9,2,2,0,0,10,10,0,0,4,0,6,,28,5,22,19,0,1,0,0,,,,12,12,0,0,,,,,,0,0,0,0,,1,,,100,0.05,0,0,0,0
Class,"content::ShellDevToolsDelegate",0,3,0,5,23,2,1,1,1,1,3,0,3,0,1,7,0,,0,0,,,,,13,2,2,0,0,13,13,0,0,1,0,12,,30,5,23,18,1,2,0,0,,,,16,15,0,1,,,,,,1,1,1,1,,1,,,96,0.09,1,1,1,1
Public Function,"content::ShellDevToolsDelegate::devtools_http_handler",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellDownloadManagerDelegate",0,0,0,9,31,2,0,0,0,0,0,0,0,0,2,2,0,,0,0,,,,,10,3,3,0,0,10,10,0,0,4,1,5,,42,9,31,25,0,2,0,0,,,,14,14,0,0,,,,,,0,0,0,0,,1,,,100,0.06,0,0,0,0
Class,"content::ShellJavaScriptDialog",0,23,0,5,122,3,4,3,4,1,23,0,23,0,0,4,0,,0,0,,,,,6,6,2,0,0,6,6,0,0,1,0,5,,128,5,108,43,59,2,10,4,,,,58,14,0,44,,,,,,10,7,10,4,,0,,,63,0.02,16,13,16,7
Public Function,"content::ShellJavaScriptDialog::Cancel",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"content::ShellJavaScriptDialog::DialogProc",,,,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,61,0,61,15,46,0,0,0,16,13,30,41,7,0,34,10,7,10,4,10,,,,,9,,3,9,,0.00,,,,
Public Function,"content::ShellJavaScriptDialog::ShellJavaScriptDialog",,,,1,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,1,24,13,10,1,0,0,11,3,6,8,1,0,7,3,3,3,1,2,,,,,0,,1,0,,0.04,,,,
Public Function,"content::ShellJavaScriptDialog::~ShellJavaScriptDialog",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellJavaScriptDialogCreator",0,4,0,8,34,5,1,1,1,1,4,0,4,0,1,3,0,,0,0,,,,,9,1,1,0,0,9,9,0,0,1,0,8,,47,8,30,25,1,4,2,3,,,,11,10,0,1,,,,,,1,1,1,1,,1,,,88,0.13,1,1,1,1
Public Function,"content::ShellJavaScriptDialogCreator::set_dialog_request_callback",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellLoginDialog",0,0,0,9,32,26,0,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,10,2,2,0,0,10,10,0,0,5,1,4,,66,9,19,15,0,24,10,4,,,,12,12,0,0,,,,,,0,0,0,0,,1,,,100,1.26,0,0,0,0
Class,"content::ShellMainDelegate",0,0,0,4,21,1,0,0,0,0,0,0,0,0,1,4,0,,1,0,,,,,8,3,3,0,0,9,9,0,0,1,0,8,,26,4,18,15,0,1,1,2,,,,12,12,0,0,,,,,,0,0,0,0,,1,,,100,0.06,0,0,0,0
Class,"content::ShellNetworkDelegate",0,0,0,2,49,1,0,0,0,0,0,0,0,0,1,4,0,,0,0,,,,,20,0,0,0,0,20,20,2,0,18,0,2,,52,2,49,46,0,1,0,0,,,,20,20,0,0,,,,,,0,0,0,0,,1,,,0,0.02,0,0,0,0
Class,"content::ShellQuotaPermissionContext",0,0,0,3,14,1,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,4,0,0,0,0,4,4,0,0,2,0,2,,18,3,14,11,0,1,0,0,,,,4,4,0,0,,,,,,0,0,0,0,,1,,,0,0.07,0,0,0,0
Class,"content::ShellRenderProcessObserver",0,0,0,3,14,1,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,9,1,1,0,0,9,9,0,0,4,0,5,,18,3,14,11,0,1,0,0,,,,10,10,0,0,,,,,,0,0,0,0,,1,,,100,0.07,0,0,0,0
Class,"content::ShellResourceContext",0,0,0,3,10,1,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,5,1,1,0,0,5,5,0,0,3,0,2,,14,3,10,7,0,1,0,0,,,,6,6,0,0,,,,,,0,0,0,0,,1,,,100,0.10,0,0,0,0
Class,"content::ShellResourceDispatcherHostDelegate",0,4,0,4,20,2,1,1,1,1,4,0,4,0,1,1,0,,0,0,,,,,7,1,1,0,0,7,7,0,0,1,0,6,,26,4,20,14,1,2,0,0,,,,9,8,0,1,,,,,,1,1,1,1,,1,,,85,0.10,1,1,1,1
Public Function,"content::ShellResourceDispatcherHostDelegate::set_login_request_callback",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellURLRequestContextGetter",0,0,0,6,28,1,0,0,0,0,0,0,0,0,1,3,0,,0,0,,,,,6,10,10,0,0,6,6,1,0,1,1,4,,35,6,28,24,0,1,0,0,,,,16,16,0,0,,,,,,0,0,0,0,,1,,,100,0.04,0,0,0,0
File,"crash_handler_host_linux.cc",1,12,2,79,396,73,2,2,2,1,15,1,10,2,,,,0,,,,,,31,,,,,,,,,,,,,,546,78,329,100,239,71,26,46,,,176,227,75,0,152,,,,,,15,15,18,10,,,4,,,0.22,48,48,51,40
File,"crash_handler_host_linux.h",0,3,0,43,96,28,1,1,1,1,3,0,3,0,,,,6,,,,,,1,,,,,,,,,,,,,,166,43,85,63,2,28,1,10,,,58,60,59,0,1,,,,,,1,1,1,1,,,0,,,0.33,1,1,1,1
File,"dispatcher.cc",1,11,0,18,77,22,2,2,2,1,12,1,11,0,,,,0,,,,,,6,,,,,,,,,,,,,,115,18,66,27,48,22,0,11,,,36,48,19,0,29,,,,,,3,3,5,3,,,1,,,0.33,11,11,14,10
File,"dispatcher.h",0,0,0,12,26,22,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,58,12,21,18,0,22,0,5,,,10,13,13,0,0,,,,,,0,0,0,0,,,0,,,1.05,0,0,0,0
File,"dispatcher_bindings.cc",2,18,0,66,355,38,3,3,3,2,20,2,17,0,,,,0,,,,,,19,,,,,,,,,,,,,,455,66,333,89,235,38,3,19,,,151,215,63,0,152,,,,,,14,14,14,14,,,2,,,0.11,59,59,63,56
File,"dispatcher_bindings.h",0,0,0,13,32,27,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,70,13,26,23,0,27,0,6,,,18,19,19,0,0,,,,,,0,0,0,0,,,0,,,1.04,0,0,0,0
File,"dispatcher_host.cc",1,11,0,33,201,20,2,2,2,1,12,1,11,0,,,,0,,,,,,16,,,,,,,,,,,,,,253,33,182,58,120,20,0,19,,,59,91,29,0,62,,,,,,6,6,6,3,,,1,,,0.11,30,30,31,18
File,"dispatcher_host.h",0,3,0,17,64,25,1,1,1,1,3,0,3,0,,,,1,,,,,,2,,,,,,,,,,,,,,104,17,57,50,2,25,0,7,,,25,30,28,0,2,,,,,,1,1,1,1,,,0,,,0.44,2,2,2,2
Function,"document",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
File,"file_select_helper.cc",1,12,2,68,338,77,2,2,3,1,15,1,12,2,,,,0,,,,,,26,,,,,,,,,,,,,,481,68,316,96,192,77,0,22,,,137,204,61,0,143,,,,,,12,12,15,5,,,3,,,0.24,59,55,66,34
File,"file_select_helper.h",0,2,0,30,101,52,1,1,1,1,2,0,2,0,,,,2,,,,,,2,,,,,,,,,,,,,,182,30,89,79,0,52,0,12,,,45,50,50,0,0,,,,,,1,1,1,1,,,0,,,0.58,2,2,2,2
File,"gpu_internals.cc",2,38,0,35,385,27,4,4,5,1,40,2,34,0,,,,0,,,,,,9,,,,,,,,,,,,,,446,33,315,150,269,26,41,32,,,115,153,44,0,109,,,,,,21,19,30,1,,,4,,,0.08,34,32,43,9
File,"gpu_internals.h",0,0,0,3,5,20,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,27,3,2,2,0,20,0,3,,,2,2,2,0,0,,,,,,0,0,0,0,,,0,,,10.00,0,0,0,0
File,"hard_error_handler_win.cc",1,14,1,13,87,15,3,3,3,3,15,1,13,1,,,,0,,,,,,5,,,,,,,,,,,,,,114,13,73,32,58,13,5,12,,,33,50,18,0,32,,,,,,6,6,6,6,,,1,,,0.18,16,16,16,15
File,"hard_error_handler_win.h",0,0,0,5,5,22,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,31,5,1,1,0,22,0,4,,,1,1,1,0,0,,,,,,0,0,0,0,,,0,,,22.00,0,0,0,0
Function,"kernel_timeval_to_ms",,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,2,4,1,0,0,1,1,4,4,1,0,3,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
